No Target Detected
No Target Detected
No Target Detected
No Target Detected
-1.9733545036504077,-0.7182423009839046,8.0
-1.3155696691002716,-0.47882820065593645,8.0
-1.3155696691002716,-0.47882820065593645,8.0
-1.8186533479473213,-1.0499999999999998,8.0
-1.9733545036504077,-0.7182423009839046,8.0
-1.9733545036504077,-0.7182423009839046,8.0
-1.3155696691002716,-0.47882820065593645,8.0
-0.6577848345501358,-0.23941410032796823,8.0
-0.6062177826491071,-0.35,8.0
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
-0.6062177826491071,-0.35,8.0
-1.2124355652982142,-0.7,8.0
-1.3155696691002716,-0.47882820065593645,8.0
-1.9733545036504077,-0.7182423009839046,8.0
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
-1.9733545036504077,-0.7182423009839046,8.0
-1.2124355652982142,-0.7,8.0
-1.2124355652982142,-0.7,8.0
-1.2124355652982142,-0.7,8.0
-0.6577848345501358,-0.23941410032796823,8.0
-0.6577848345501358,-0.23941410032796823,8.0
-0.6577848345501358,-0.23941410032796823,8.0
-0.0,-0.0,8.0
-0.0,-0.0,8.0
-0.0,-0.0,8.0
-0.0,-0.0,8.0
-0.0,-0.0,8.0
0.6577848345501357,0.23941410032796862,8.0
0.6577848345501357,0.23941410032796862,8.0
0.6893654271085456,0.12155372436685127,8.0
0.6893654271085456,0.12155372436685127,8.0
0.6893654271085456,0.12155372436685127,8.0
0.6893654271085456,0.12155372436685127,8.0
0.6893654271085456,0.12155372436685127,7.5
0.6893654271085456,0.12155372436685127,7.5
0.6893654271085456,0.12155372436685127,7.5
0.6577848345501357,0.23941410032796862,7.5
0.6577848345501357,0.23941410032796862,7.5
0.6577848345501357,0.23941410032796862,7.5
0.6577848345501357,0.23941410032796862,7.5
0.6577848345501357,0.23941410032796862,7.5
0.6577848345501357,0.23941410032796862,7.5
0.6577848345501357,0.23941410032796862,7.5
1.3787308542170913,0.24310744873370255,7.5
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
No Target Detected
